draft_number,years_education,income
316,13,28919.49
254,16,83818.83
315,11,60260.38
146,17,72207.98
252,13,24597.54
139,15,76452.9
347,14,106124.1
70,17,15716.63
199,14,65446.01
234,14,100340.4
228,10,20951.33
129,14,56917.95
315,14,70271.3
85,10,59771.64
222,12,48721.89
104,14,90549.8
206,13,81678.02
29,16,126450.8
349,16,0
331,11,38909.91
217,16,51227.25
91,12,33014.51
140,14,14117.65
273,12,48102.13
5,19,47010.39
95,10,10082.01
124,16,90560.92
170,16,104943
186,15,67395.27
163,12,41426.5
200,12,66036.18
227,18,119130.6
338,16,46243.43
195,14,41463.52
212,16,95496.07
207,20,72717.55
107,12,26234.49
199,9,27581.92
219,17,64176.63
87,15,91674.67
34,14,50861.17
35,17,77894.67
139,13,86612.06
42,15,55384.25
184,16,125534.1
209,12,67254.27
348,16,100362.2
29,21,61544.56
274,18,103224.8
93,16,62857.45
228,13,41356.65
93,17,28816.23
199,12,54228.06
360,16,76292.72
137,14,53240.12
130,14,35639.32
181,13,62710.03
248,13,23730
224,15,81497.98
361,19,126183.6
203,12,48257.25
238,14,32610.63
340,17,34415.19
126,17,59299.2
312,15,85481.02
146,15,56081.02
177,11,36613.86
31,14,27029.7
234,11,57771.13
259,11,64845.69
276,12,33736.59
128,14,89079.52
177,10,6119.39
58,17,46116.73
220,13,29132.4
71,19,79472.11
291,16,59874.86
166,10,20116.37
255,14,75819.73
54,18,82288.92
181,17,50516.06
69,17,77514.56
153,16,49516.21
210,14,51245.19
114,14,34197.6
183,17,112419.9
191,16,59850.86
240,17,93954.04
24,13,49412.23
291,13,74834.16
121,11,50939.49
277,15,28710.16
206,13,57047.12
144,14,42253.79
64,17,78204.84
329,11,66337.49
87,14,89194.45
219,14,25188.98
261,13,41809.75
267,13,38915.55
78,19,114269.4
235,17,80175.73
85,12,47388.12
28,18,125135.2
208,13,46534.34
118,12,81755.18
348,18,93722.19
230,12,28438.94
2,15,44364.38
326,13,42864.76
314,13,59269.25
262,15,79980.55
223,14,121322
142,16,90768.2
307,17,68029.13
70,16,122081.2
301,17,54452.27
157,14,72837.91
48,17,95282.26
55,13,62387
350,17,71818.66
275,17,300.5735
164,18,120880.4
11,15,58284.19
143,16,33450.85
20,20,104241.4
147,16,115222.7
88,14,892.9821
193,17,109510.3
345,15,75549.13
175,11,38047.59
350,18,49131.67
224,12,70597.78
244,12,50953.23
244,15,55714.08
274,15,67063.13
131,17,36183.64
4,15,96661.91
344,14,34018.27
259,14,69933.35
296,13,91807.92
183,15,30397.23
43,19,62643.04
181,11,32626.81
127,19,68073.66
8,18,74787.65
259,12,55833.22
336,10,30846.8
245,15,118198.5
31,13,41623.25
74,16,86690.65
290,16,77903.08
219,18,117445.7
124,13,33538.46
308,18,78259.23
238,16,56177.91
79,20,72258.48
171,11,42184.15
202,14,118888.4
303,11,41746.48
40,20,113523.1
198,14,110155.1
324,11,75086.73
291,12,77498.74
49,16,9878.789
160,14,56094.66
79,17,94564.03
90,13,50487.24
121,17,103541.3
190,14,47823.04
71,18,91628.89
266,14,47855.85
197,16,111048.2
67,13,48677.7
355,17,92563.38
324,11,65437.72
85,13,15901.28
17,17,63649.55
77,15,4941.402
192,17,72471.19
63,15,50854.03
94,13,36279.56
343,18,60944.54
270,12,35570.41
112,11,6752.401
247,17,116583.4
86,10,67917.93
70,18,105971.4
236,16,113279.3
33,14,31166.06
269,16,63857.68
100,14,105836.1
268,18,55241.54
7,14,53075.52
256,16,131174
77,13,40743.87
42,14,33260.8
39,22,23247.55
285,16,148658.4
136,12,90779.18
277,15,127127.9
286,11,29777.59
336,11,7482.06
248,14,107887.6
48,17,126982.4
220,12,22723.1
213,17,56517.64
229,12,78888.95
357,16,106136.3
318,18,111761.1
9,19,85309.46
12,17,88093.3
269,15,44618.88
358,13,49753.92
29,18,98259.94
245,15,32686.26
289,18,98528.56
25,18,75452.73
344,14,54515.32
224,15,78767.39
354,12,66625.86
87,17,66502.94
152,14,64840.94
198,13,74605.43
239,14,48241.82
172,15,84839.09
339,14,117942.4
47,15,19327.56
192,10,22946.57
131,16,44769.58
14,17,72960.7
210,11,13547.74
184,11,19393.51
197,10,35720.09
251,18,120820.2
277,13,86507.03
277,15,0
111,16,91903.2
295,10,42150.21
74,15,90656
106,15,51880.58
349,13,70414.95
177,14,34595.15
127,14,70852.45
10,19,39235.5
330,14,97686.24
103,15,79419.3
150,14,37690.2
83,15,63242.45
257,14,102501.3
223,17,114778.3
106,17,45461.85
49,17,82405.73
14,16,69183.09
27,15,80686.2
141,14,56543.8
305,16,66689.16
299,14,115310.8
358,13,37559.31
274,16,47749.31
142,11,46512.39
182,14,32637.03
293,10,38094.33
163,14,50664.4
301,16,46020.36
138,12,67039.32
264,15,62133.24
323,16,23160.92
32,18,67601.03
45,17,10145.01
30,18,99526.09
234,17,109988.2
127,13,69586.14
120,14,97398.22
140,16,109984.8
42,17,90969.2
108,13,27455.5
273,13,55628.43
170,15,17385.64
308,17,85622.73
197,15,76590.02
25,15,78347.81
133,13,86386.95
190,14,19892.79
272,15,71833.54
165,13,36388.45
328,14,34406.84
244,14,61550.29
155,10,23716.93
292,15,20376.61
107,17,42886.71
49,12,53001.41
66,20,104510.6
272,13,42600.73
355,14,59665.28
339,15,47418.31
270,13,28658.59
103,16,29078.13
237,13,93576.54
213,13,8838.912
149,15,79242.33
160,13,57913.84
192,18,135264.5
226,18,86382.92
177,16,93011.72
53,16,67357.2
58,19,120102.3
365,13,51405.95
362,18,88791.45
270,12,35733.87
236,15,41523.75
267,18,52467.23
42,17,75495.33
298,14,17659.48
292,9,18585.16
94,15,62944.53
351,12,45094.88
359,17,88901.7
166,18,43231.86
138,16,18283.61
84,16,51850.62
163,15,68626.04
127,15,49996.86
20,18,145824.1
87,15,58287.42
159,14,40837.86
143,13,94170.57
283,16,74381.41
24,13,40061.29
338,17,35513.63
148,13,37084.84
146,15,69457.31
294,15,39383.29
357,16,86501.14
361,15,79579.57
90,13,44463.41
171,14,29954.97
91,20,202872.4
229,18,108555.5
223,18,123501.8
98,14,30695.55
327,14,33231.99
312,15,5157.754
363,12,33522.1
79,20,68825.52
188,13,50857.28
303,11,44334.59
334,15,8143.39
261,13,12459.94
312,17,107189.5
266,15,97591.97
196,14,37309.32
268,12,34917.3
244,11,40886.26
104,11,43763.22
4,16,35428.07
137,13,21312.09
153,12,45882.68
358,16,61846.02
181,15,19283.36
39,14,40396.74
262,13,84965.24
206,9,11347.17
205,13,49180.49
85,13,73804.05
120,14,78946.13
144,15,40294.78
365,14,60975.78
236,11,44807.38
245,13,56126.16
206,15,55115.26
236,15,15742.58
48,19,118033.2
282,16,74750.97
30,18,74994.99
20,16,51353.6
235,12,53793.68
298,17,78877.39
11,19,133423.2
163,15,34879.74
346,14,29255.91
256,17,112025.3
78,17,88611.48
230,15,33885.32
251,17,98072.98
338,11,36173.92
203,13,12701.28
197,18,121624.7
74,20,98047.63
102,14,31593.71
264,15,74494.73
345,15,48380.58
193,14,73577.74
116,13,73498.66
66,16,122980
276,11,40753.41
270,13,72253.2
192,16,103364.8
214,18,71543.45
64,16,68377.76
306,11,46305.53
82,12,59392.04
172,13,76672.52
303,16,71413.74
123,13,80918.75
302,16,88520.67
132,10,32812.65
88,16,69421.54
62,19,74021.38
247,17,70532.98
179,13,32257.19
17,18,87484.52
2,20,61386.55
355,13,31560.62
26,17,122643.6
255,14,99954.62
169,14,71785.02
351,17,64088.64
109,14,62088.43
307,13,34890.49
174,14,55359.73
117,13,58306.25
275,12,47169.71
264,15,65841.13
88,15,88746.97
71,18,145913.7
355,14,78029.47
331,15,29618.75
334,19,82471.64
111,12,45860.54
159,13,43779.89
293,15,78857.16
310,15,47413.35
236,16,36938.24
232,17,65192.59
274,15,51472.29
185,14,78950.34
170,15,30472.38
335,12,69784.91
361,14,53334.98
224,18,87079.51
237,17,122273.6
90,12,73143.9
323,12,56947.25
235,11,24993.56
41,16,115207.7
265,15,47258.13
13,17,76424.88
205,14,90648.38
34,16,33931.44
339,15,28840.7
161,16,50410.08
232,14,52264.04
149,14,76940.48
136,14,44925.49
78,12,25853.37
330,18,85525.6
99,14,10968.29
136,13,74797.76
301,14,63938.29
216,15,28069.41
253,11,44340.36
10,17,85813.83
7,18,86878.45
340,15,47389.68
219,13,53593.33
335,14,61826.76
147,15,0
210,15,75575.13
241,15,116387.8
350,12,36109.19
214,13,18414.86
147,12,33306.41
136,11,30051.85
67,13,30656.13
232,12,35697.6
153,13,53511.53
135,13,44399.41
356,11,57567.46
31,17,95624.63
297,13,37600.45
145,14,1454.486
191,15,74968.25
59,16,61412.54
143,12,38671.93
240,13,46741.12
263,16,94743.68
31,17,92447.43
229,14,94120.56
349,12,107105.7
188,15,57496.45
150,15,100374.4
359,18,80945.94
63,16,20226.24
353,11,79733.78
91,13,56945.38
311,16,83173.51
227,13,80783.08
4,17,80010.01
220,11,65057.62
101,14,45859.85
76,17,85811.52
287,13,69970.85
86,14,41458.72
304,16,87463.38
28,15,90432.34
352,16,50740.41
215,13,26468.88
203,14,29338.76
46,16,26164.5
275,12,34533.14
181,17,55081.6
291,18,102366.4
266,14,44463.14
192,15,36366.53
339,18,113587.3
356,14,64413.84
23,18,40223.63
62,21,62650.63
278,13,54925.04
17,20,43554.17
205,13,99654.71
179,12,35984.95
122,12,56507.5
176,15,28034.28
44,15,70973.41
355,15,63594.84
9,13,44044
138,14,63289.67
356,14,42186.05
172,12,35845.29
260,14,65251.18
346,14,43823.65
5,17,82393.1
210,17,82483.26
300,13,48923.43
20,18,31189.4
244,14,46575.63
215,18,111986.1
312,12,61133.98
73,17,102406.6
192,15,83605.54
184,15,45556.88
267,16,70132.43
60,15,59761.9
253,13,72491.18
327,15,39026.13
334,12,46808.22
209,13,23865.45
334,14,88690.05
37,16,109519.8
34,20,49581.02
24,16,103144.5
62,17,120604.5
359,12,63213.14
312,10,32395.52
245,13,52403.66
316,14,23611.99
237,10,33026.56
84,16,59662.84
227,12,45127.38
182,12,23306.11
184,15,43348.59
290,15,39505.17
20,13,2355.694
254,15,62075.4
34,19,115175.3
310,14,7515.425
342,12,50420.05
182,12,56453.59
73,17,49336.14
92,18,106457.2
58,21,57368.86
244,16,69461.81
12,15,85876.27
86,16,94486.22
100,11,25249.45
17,15,52867.65
124,16,58773.96
132,13,65993.93
287,15,49390.38
6,14,53992.52
283,14,54261.83
324,13,27732.74
340,17,93156.13
195,13,66733.07
122,13,46016.76
312,18,146908.8
105,12,43631.39
24,17,56584.29
305,16,73949.41
177,15,70823.63
230,14,44333.09
286,15,55343.5
71,17,112512.4
127,18,98992.97
12,17,68284.8
319,15,91568.73
180,11,29975.12
189,16,34761.51
255,11,36204.61
11,17,33228.33
196,17,91032.84
322,15,121697
122,16,31753.12
39,18,47277.32
162,14,78418.31
220,17,64654.17
132,15,20226.66
117,17,76260.61
102,12,55542.73
279,13,70614.23
3,16,25142.51
165,17,103640.8
66,21,76676.25
339,19,170883
269,11,49833.26
121,16,96559.16
209,15,65161.72
138,10,31592.72
159,11,42168.8
131,15,69688.65
332,17,101737.2
27,15,32890.91
3,14,30181.98
289,15,76614.34
315,18,72443.75
170,18,91510.45
203,14,30269.42
18,15,57998.15
34,16,70555.66
252,13,71500.75
182,14,47665.73
248,17,81109.82
288,14,63838.29
85,14,70585.63
62,15,138723.3
78,17,35107.79
259,15,94458.41
213,11,42304.1
56,18,34567.82
276,13,75964.02
193,15,22832.43
100,14,85788.27
324,13,25402.84
215,19,93170.17
141,11,40464.25
199,16,26977.43
8,17,68605.09
343,11,23512.72
170,16,78795.83
229,13,27604.57
186,15,111060
350,14,75358.42
286,16,61273.07
111,17,4027.544
121,13,32103.28
54,18,61148.23
355,17,118630.4
146,16,69622.76
13,18,78108.04
322,18,125417
59,15,37433.63
354,16,46104.88
49,19,137096.6
173,14,113228.8
260,11,41956.04
92,15,98190.23
32,15,87489.37
40,13,77916.98
124,10,42673.58
86,12,103976.7
149,15,82101.83
248,13,27779.86
88,17,80622.53
233,15,97329.75
82,12,33278.95
65,17,84877.61
87,13,53528.99
151,12,22696.18
211,18,124875.4
268,14,66560.87
65,14,50100.59
248,12,41541.81
278,19,104750.1
156,18,68990.98
163,14,49940.11
19,18,24679.04
237,17,66536.89
278,15,106876
88,16,48803.12
94,17,10952.45
363,17,104575.6
25,14,118499.2
221,13,66879.3
340,13,58089.98
269,18,124525.3
276,15,54066.52
223,19,45177.2
300,11,30280.38
118,13,34605.07
351,16,105280.4
365,12,93319.63
107,11,21936.39
143,13,64202.3
362,16,60643.79
56,15,71038.74
79,18,72976.44
336,12,21074.21
183,12,83357.95
11,15,83882.97
200,14,63501.45
140,15,32252.29
145,19,150378.1
305,14,66474.55
94,17,48764.45
142,11,18949.89
103,15,71328.76
41,18,59171.91
345,17,95798.29
102,18,52351.78
88,17,85497.68
117,16,62820.31
190,16,52612.49
54,14,76794.9
55,13,31313.92
8,16,89168.63
144,16,83699.69
285,10,58798.92
277,14,39818.21
78,16,55710.57
352,14,53477.79
94,15,69167.4
200,13,47531
1,13,89850.32
258,13,28790.11
164,17,61814.39
3,18,92821.61
359,17,66223.77
319,12,48814.43
170,10,40846.34
98,12,69856.98
114,11,32765.12
133,16,96657.05
133,14,71244.2
327,16,33132.96
361,13,59327.19
320,17,35278.79
291,13,53478.91
358,13,31871.64
10,18,48814.36
322,16,116349.9
163,17,63713.75
293,14,42882.99
287,14,48417.52
295,12,51983.82
330,15,77838.65
254,17,122678.8
81,12,47412.27
290,14,35858.8
228,13,19763.27
55,12,36680.34
166,15,105190.5
344,10,51348.2
59,19,95337.95
329,11,42475.74
344,14,74059.7
156,12,65206.65
197,12,83483.05
288,17,36475.54
46,17,19883.94
83,17,132671.2
136,17,69069.3
209,14,69484.99
82,13,82756.44
346,18,121288.3
271,14,76689.54
47,14,68179.62
210,18,67221.33
283,19,59275.18
232,13,11415.96
176,14,50314.51
257,16,59934.61
18,16,55090.65
185,14,74144.05
340,17,80197.8
243,14,55577.2
315,17,117681
343,16,116169.5
300,17,77258.19
322,14,46863.89
133,12,62363.63
356,10,36362.7
52,20,70944.59
72,21,67521.39
279,14,100635.2
282,15,73732.98
175,18,167910.9
140,14,51114.9
87,17,80974.87
102,17,101766.8
334,13,47468.49
128,12,49130.34
182,14,37776.3
346,12,39082.42
290,13,55861.22
200,15,64495.41
351,11,24356.39
63,17,60726.96
57,13,44210.73
231,12,10382.73
196,16,64875.65
260,15,34812.4
280,14,61522.8
251,10,43556.32
145,14,14774.03
79,14,37007.82
328,11,45255.94
340,13,77239.62
357,14,57856.53
305,14,119160.6
97,15,67555.66
153,15,48759.66
205,15,66694.73
90,14,75181.23
360,13,28007.43
303,12,56976.16
127,15,30490.96
25,14,42467.63
220,13,49691.2
74,16,70554.11
193,15,59267.78
31,17,73810.59
282,16,71150.96
324,18,82031.78
248,13,53614.68
28,19,126064.6
291,12,72338.37
290,11,29943.17
11,16,57623.4
11,15,44081.9
59,17,90380.3
22,17,90327.49
125,10,28664.56
315,16,62390.59
310,14,41809.61
182,16,73953.55
248,13,72422.16
27,18,42058.24
109,17,43157.88
133,19,66763.44
4,15,47720.52
19,16,52945.34
305,17,105650.3
211,14,53204.24
189,13,109367.6
34,17,90201.92
158,18,67990.3
255,13,24684.63
103,14,44598.09
39,15,72147.37
170,11,58402.11
96,17,66922.27
81,18,166477.7
25,18,97326.61
187,12,0
251,12,25907.19
146,16,93356.11
33,13,37935.94
347,12,39474.62
28,20,52643.71
197,11,29738.54
333,14,91857.07
338,11,67508.11
336,14,48374.49
258,15,77394.72
83,15,47903.6
144,9,17136.51
307,11,49832.53
134,18,50008.93
307,12,40097.07
146,15,26801.42
66,14,31383.31
187,14,46787.11
141,16,17632.71
105,13,29921.99
102,13,54555.23
72,15,102829.5
38,16,79704.84
11,18,93510.53
112,17,112109.4
123,14,67233.37
317,16,48483.78
290,12,26004.33
231,18,45286.65
85,17,155346
262,12,21302.45
285,13,16889.46
365,15,58961.01
50,19,72999.69
63,16,9012.797
305,16,42021.42
73,16,129630.9
297,13,52324.21
132,11,28704.31
150,16,32193.15
266,13,0
2,18,84372
83,15,38387.01
171,19,58695.48
46,16,94532.67
201,13,48459.91
302,11,30852.16
305,14,75334.23
201,18,68770.85
133,12,9836.162
23,14,52319.55
262,17,126347.2
35,16,66879.59
320,14,50479.46
3,18,28964.25
53,13,46846.22
214,15,39004.25
244,12,28093.36
81,14,93579.01
315,13,6321.849
110,16,44000.73
154,17,54163.89
92,13,88795.12
329,11,41309.6
266,10,38148.01
93,14,67511.07
128,13,52392.14
281,17,88930.23
311,10,34645.26
179,13,60592.35
48,16,61138.74
221,16,109971.7
103,15,33841.56
352,13,43616.02
365,12,36139.68
19,13,23793.35
252,17,87475.07
223,13,18136.26
90,11,13466.05
178,19,92004.04
16,19,147447.9
246,14,53110.76
32,17,532.179
140,12,42537.32
118,14,64580.21
63,15,70192.66
171,14,67705.49
210,16,68662.94
174,17,58007.55
235,14,122834.5
13,17,76139.48
266,14,28417.53
10,14,42668.73
195,12,88504.22
323,14,57165.88
227,16,124249
56,18,112185
229,14,71269.28
344,11,42380.63
67,16,31315.84
31,15,56646.87
12,13,1049.258
350,11,23276.4
91,11,42743.3
147,15,65104.68
354,17,25183.33
183,13,37279.32
60,14,57742.54
85,11,34776.51
307,17,97029.57
126,11,32220.88
218,14,79550.26
255,13,72679.04
335,11,21550.73
195,11,36530.61
338,15,94309.2
265,14,33599.89
25,16,71340.81
274,11,16652.86
286,16,126568.5
200,14,55674.97
54,20,176652.1
255,13,53237.59
8,17,56578.04
42,16,51002.75
162,19,109784.3
20,17,37933.23
306,12,67609.54
62,15,80713.09
214,19,20566.46
214,17,101927.3
353,16,60869.71
97,10,33362.61
325,15,129499.8
3,13,56775.48
254,13,61114.86
221,15,55986.91
174,17,123741.2
359,15,74773.2
304,13,52276.18
52,19,66669.88
262,13,46157.2
348,14,46626.69
17,18,32944.17
38,16,52944.65
138,15,78317.13
189,14,37958.6
330,13,69571.95
289,12,56519.32
46,16,55167.44
234,16,114616.9
67,17,51177.65
228,14,61355.46
40,18,73328.68
103,17,36641.97
163,15,61388.73
207,18,78595.59
256,16,34897
330,10,42289.47
215,14,5749.28
109,13,51626.94
143,14,70926.47
59,18,39996.94
23,18,105482
349,13,73000.06
299,14,67683.16
108,13,17323.34
196,11,27578.97
260,13,66766.27
337,17,98990.65
247,10,27085.66
357,17,89859.09
91,16,64506.39
90,15,100496.1
27,19,99340.23
23,16,78822.85
211,9,30273.47
263,11,31049.45
204,14,82479.54
264,13,85689.44
24,13,48979.12
38,17,79554.39
244,15,14418.08
222,13,73207.82
72,14,35900.33
229,17,86938.88
254,13,49410.94
65,16,110788.4
43,18,132659.7
211,16,52955.29
333,11,53817.64
2,13,51927
34,14,86375.9
197,15,68887.3
194,13,25133.9
60,19,63064.25
6,17,98175.39
226,14,80959.65
126,18,63856.03
209,17,112438.2
126,13,59762.86
6,13,1169.782
279,17,43412.93
307,13,51212.72
54,13,39682.18
239,12,41699.23
122,14,67170.74
91,14,65798
99,16,86990.02
304,11,40932.89
59,17,86001.66
3,16,61430.65
330,16,57152.3
239,14,92754.23
230,12,56144.86
262,13,15531.68
260,15,87158.09
247,15,0
122,16,47134.07
162,15,32729.68
138,19,93514.86
49,17,82552.75
332,13,56936.05
220,14,72490.01
340,13,58898.62
280,16,114854.4
321,16,47286.79
353,13,69594.06
2,16,88602.87
155,14,52798.05
181,12,47285.86
256,16,108356.9
255,16,75394.1
284,13,90948.94
98,14,63517.21
84,13,66769.12
27,18,99365.24
196,17,46271.49
327,15,36972.97
180,17,46927.83
271,16,6019.519
137,14,24985.98
321,13,79809.41
260,14,71807.75
57,16,79877.88
271,15,15369.62
294,13,40659.76
17,19,100400.5
165,13,56011.64
325,15,71293.68
121,11,48082.94
222,10,25382.32
181,18,128726.4
173,11,43717.62
282,15,52378.62
307,13,65265.71
228,10,45060.18
362,13,30757.12
333,17,46140.27
42,19,146582.3
305,9,5169.876
61,17,41546.87
73,15,54150.91
265,17,61545
264,16,119711.9
84,14,25689.29
168,15,53117.32
163,16,35847.33
71,17,18876.41
199,10,27460.42
350,13,96258.84
140,15,79194.73
279,13,41039.9
143,13,44459.63
28,13,32260.83
118,16,36446.95
84,15,106455.2
23,16,93719.96
364,11,77004.77
285,13,70425.05
242,17,48168.37
205,18,9039.133
193,14,14917.43
356,18,56852.55
222,14,33697.32
177,16,62173.15
28,16,98170.52
131,16,113374.1
191,14,85124.14
297,15,91226.49
203,11,24504.73
5,19,115205.9
31,13,37925.07
31,19,114993.2
250,10,35018.77
349,12,50637.18
291,13,24167.18
82,13,46193.21
285,15,54434.33
291,15,97926.52
115,16,68405.03
237,13,58818.43
282,17,114493.9
163,15,47973.74
158,13,54500.16
326,16,82360.38
266,17,48254.74
186,14,49101.88
209,12,77987.13
344,16,117607
12,17,88673.49
37,18,7985.996
255,16,37453.24
166,15,96914.12
65,15,40379.45
348,16,140115.8
332,16,41980.02
282,15,104927.7
85,16,80324.76
149,12,33242.91
64,15,70213.16
32,15,70656.02
100,16,82992.08
361,14,72913.35
256,14,41052.45
240,16,85835.52
113,13,63956.83
355,11,31225.18
161,16,107644.7
144,14,71153.13
101,11,51774.84
135,12,33039.27
234,10,28580.97
23,18,129002.6
277,14,44202.88
324,11,29741.02
227,13,40211.57
56,18,77009.47
163,16,76000.48
151,12,72988.73
357,16,86679.69
337,14,32574.09
159,16,100860.9
33,13,65359.79
12,18,87872.13
116,15,8940.021
117,12,28134.14
37,18,51940.06
164,17,94550.66
109,12,49698.25
124,15,15899.42
125,16,79962.95
134,12,55167.94
38,18,65624.03
152,17,123433.3
364,15,27247.16
319,15,58200.1
113,14,80813.09
4,14,58926.41
343,13,58365.48
211,15,74568.38
256,14,73493.64
70,17,68451.6
205,18,95623.2
348,10,31583.05
36,16,92464.33
248,12,55348.35
139,14,40578
144,16,74896.34
225,14,84774.27
107,18,57753.63
185,15,63797.14
192,16,84363
241,13,82859.85
269,12,59926.66
76,14,39907.99
59,20,61532.62
82,15,26603.22
364,12,44619.46
69,13,22789.16
309,14,49491.41
63,19,93161.82
30,18,60570.43
126,16,69951.93
208,11,59966.39
280,13,63845.95
172,12,50756.48
155,17,75520.74
20,11,36848.02
134,15,106186.2
116,19,84433.18
273,17,73980.04
365,14,74255.89
255,14,78222.39
331,15,63351.71
125,14,57845.11
218,13,74901.33
197,13,56064.58
120,13,58841.23
131,16,0
3,19,24530.06
102,17,77027.3
198,14,49419.79
289,12,84102.63
231,16,93065.7
148,18,25535.97
8,15,87794.12
156,17,39965.35
169,15,37101
238,12,28509.33
177,16,97760.58
232,15,120587.6
198,12,64347.75
67,19,81162.82
52,15,35869.16
42,18,85492.71
189,12,52861.91
308,14,94410.85
128,17,26855.79
292,17,125280
12,16,38506
150,15,115352.4
18,17,109729.3
182,19,97418.83
99,16,75060.08
272,10,54314.15
212,14,59105.45
309,14,51950.41
9,17,107267.8
247,10,26797.15
242,13,36092
340,16,31038.18
73,16,72151.85
160,19,105734.8
113,15,77504.07
356,15,33338.27
81,17,108658.7
76,15,63419.56
161,12,52989.83
210,11,64912.64
188,17,7579.618
322,15,91026.8
117,17,118114.5
131,11,58807.77
336,18,47008.35
176,14,54753.72
113,15,101912.1
330,13,54705.3
292,14,63950.9
200,14,59296.66
198,16,70498.7
325,16,6048.912
22,15,84396.76
202,17,108032.6
55,15,46452.03
12,17,75987.8
282,11,29166.07
128,14,50239.19
293,15,69719.08
365,13,60288
361,16,55407.51
125,12,20943.9
365,14,46608.04
88,18,76199.23
140,17,65209.59
110,16,51354.54
